Cntry,CntryCo,AttName,AttCode,Year,AttValue
Suriname,SUR,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Suriname,SUR,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Suriname,SUR,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Swaziland,SWZ,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
Swaziland,SWZ,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
Swaziland,SWZ,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,75.77941895
Swaziland,SWZ,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Swaziland,SWZ,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Swaziland,SWZ,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Swaziland,SWZ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Swaziland,SWZ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Swaziland,SWZ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Swaziland,SWZ,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Swaziland,SWZ,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Swaziland,SWZ,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Sweden,SWE,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,96.28533936
Sweden,SWE,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,98.47808075
Sweden,SWE,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,99.32996368
Sweden,SWE,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Sweden,SWE,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Sweden,SWE,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Sweden,SWE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Sweden,SWE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Sweden,SWE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Sweden,SWE,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,41.75181961
Sweden,SWE,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,39.31386948
Sweden,SWE,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,35.60464096
Switzerland,CHE,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,97.83154297
Switzerland,CHE,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,98.56298065
Switzerland,CHE,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,99.04576111
Switzerland,CHE,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Switzerland,CHE,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Switzerland,CHE,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Switzerland,CHE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Switzerland,CHE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Switzerland,CHE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Switzerland,CHE,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,29.38566971
Switzerland,CHE,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,30.77736092
Switzerland,CHE,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,30.07978058
Syrian Arab Republic,SYR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,98.97161865
Syrian Arab Republic,SYR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,99.02445984
Syrian Arab Republic,SYR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,98.91732025
Syrian Arab Republic,SYR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Syrian Arab Republic,SYR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Syrian Arab Republic,SYR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Syrian Arab Republic,SYR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Syrian Arab Republic,SYR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Syrian Arab Republic,SYR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Syrian Arab Republic,SYR,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,7.389019966
Syrian Arab Republic,SYR,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,9.571419716
Syrian Arab Republic,SYR,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,9.883339882
Tajikistan,TJK,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,96.50180817
Tajikistan,TJK,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,97.76651001
Tajikistan,TJK,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,97.88562012
Tajikistan,TJK,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Tajikistan,TJK,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Tajikistan,TJK,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Tajikistan,TJK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Tajikistan,TJK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Tajikistan,TJK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Tajikistan,TJK,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Tajikistan,TJK,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Tajikistan,TJK,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Tanzania,TZA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
Tanzania,TZA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,95.86667633
Tanzania,TZA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
Tanzania,TZA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Tanzania,TZA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Tanzania,TZA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Tanzania,TZA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Tanzania,TZA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Tanzania,TZA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Tanzania,TZA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Tanzania,TZA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Tanzania,TZA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Thailand,THA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,94.51560211
Thailand,THA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,95.06855011
Thailand,THA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,96.34033966
Thailand,THA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Thailand,THA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Thailand,THA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Thailand,THA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Thailand,THA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Thailand,THA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Thailand,THA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,26.78970909
Thailand,THA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,30.92518997
Thailand,THA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Timor-Leste,TLS,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
Timor-Leste,TLS,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,77.42397308
Timor-Leste,TLS,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,87.25016022
Timor-Leste,TLS,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,277717
Timor-Leste,TLS,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Timor-Leste,TLS,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Timor-Leste,TLS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,50.6
Timor-Leste,TLS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Timor-Leste,TLS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Timor-Leste,TLS,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Timor-Leste,TLS,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Timor-Leste,TLS,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,25.46422958
Togo,TGO,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,89.99700165
Togo,TGO,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,91.46787262
Togo,TGO,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
Togo,TGO,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Togo,TGO,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Togo,TGO,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,1526426
Togo,TGO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Togo,TGO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Togo,TGO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,57.09338
Togo,TGO,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Togo,TGO,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Togo,TGO,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Tonga,TON,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
Tonga,TON,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
Tonga,TON,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
Tonga,TON,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Tonga,TON,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Tonga,TON,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Tonga,TON,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Tonga,TON,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Tonga,TON,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Tonga,TON,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Tonga,TON,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Tonga,TON,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Trinidad and Tobago,TTO,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,96.87963867
Trinidad and Tobago,TTO,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,97.97782135
Trinidad and Tobago,TTO,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,98.29927826
Trinidad and Tobago,TTO,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Trinidad and Tobago,TTO,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Trinidad and Tobago,TTO,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Trinidad and Tobago,TTO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Trinidad and Tobago,TTO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Trinidad and Tobago,TTO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Trinidad and Tobago,TTO,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Trinidad and Tobago,TTO,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Trinidad and Tobago,TTO,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Tunisia,TUN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,97.65280914
Tunisia,TUN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,98.00803375
Tunisia,TUN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,98.62136841
Tunisia,TUN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,1780510
Tunisia,TUN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,1698931
Tunisia,TUN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Tunisia,TUN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,77.1904
Tunisia,TUN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,77.56113
Tunisia,TUN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Tunisia,TUN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Tunisia,TUN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Tunisia,TUN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Turkey,TUR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,98.60756683
Turkey,TUR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,97.99826813
Turkey,TUR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,95.61943817
Turkey,TUR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,5765589
Turkey,TUR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Turkey,TUR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,4829651
Turkey,TUR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,88.6559
Turkey,TUR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Turkey,TUR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,90.81672
Turkey,TUR,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,17.52165985
Turkey,TUR,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,19.31472969
Turkey,TUR,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,20.63721085
Turkmenistan,TKM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
Turkmenistan,TKM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
Turkmenistan,TKM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
Turkmenistan,TKM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Turkmenistan,TKM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Turkmenistan,TKM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Turkmenistan,TKM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Turkmenistan,TKM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Turkmenistan,TKM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Turkmenistan,TKM,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
