Cntry,CntryCo,Year,Curr,AttCode,AttName,AttValue
Sweden,SWE,2009,Swedish Krona,CACUR,Actual Household Consumption,2.02E+12
Sweden,SWE,2009,Swedish Krona,GCCUR,Govt Collective Consumption Public Goods,3.55E+11
Swaziland,SWZ,2007,Lilangeni,POP,Population,1300000
Swaziland,SWZ,2007,Lilangeni,CHCUR,Final Consumption,16163644295
Swaziland,SWZ,2007,Lilangeni,GCUR,Govt Collective Consumption Overall,3041400000
Swaziland,SWZ,2007,Lilangeni,ICUR,Domestic Investment,2644365471
Swaziland,SWZ,2007,Lilangeni,EXPC,Exports of goods and serices,16280500000
Swaziland,SWZ,2007,Lilangeni,IMPC,Imports of goods and serices,16558200000
Swaziland,SWZ,2007,Lilangeni,CACUR,Actual Household Consumption,17070010964
Swaziland,SWZ,2007,Lilangeni,GCCUR,Govt Collective Consumption Public Goods,2135033331
Swaziland,SWZ,2008,Lilangeni,POP,Population,1319000
Swaziland,SWZ,2008,Lilangeni,CHCUR,Final Consumption,21177710484
Swaziland,SWZ,2008,Lilangeni,GCUR,Govt Collective Consumption Overall,3337945280
Swaziland,SWZ,2008,Lilangeni,ICUR,Domestic Investment,2756125924
Swaziland,SWZ,2008,Lilangeni,EXPC,Exports of goods and serices,14808800000
Swaziland,SWZ,2008,Lilangeni,IMPC,Imports of goods and serices,17133600000
Swaziland,SWZ,2008,Lilangeni,CACUR,Actual Household Consumption,22172450519
Swaziland,SWZ,2008,Lilangeni,GCCUR,Govt Collective Consumption Public Goods,2343205245
Swaziland,SWZ,2009,Lilangeni,POP,Population,1337000
Swaziland,SWZ,2009,Lilangeni,CHCUR,Final Consumption,23622004413
Swaziland,SWZ,2009,Lilangeni,GCUR,Govt Collective Consumption Overall,3663404581
Swaziland,SWZ,2009,Lilangeni,ICUR,Domestic Investment,2757125924
Swaziland,SWZ,2009,Lilangeni,EXPC,Exports of goods and serices,14874900000
Swaziland,SWZ,2009,Lilangeni,IMPC,Imports of goods and serices,18129400000
Swaziland,SWZ,2009,Lilangeni,CACUR,Actual Household Consumption,24713734474
Swaziland,SWZ,2009,Lilangeni,GCCUR,Govt Collective Consumption Public Goods,2571674520
Seychelles,SYC,2007,Seychelles Rupee,POP,Population,85702
Seychelles,SYC,2007,Seychelles Rupee,CHCUR,Final Consumption,3534550676
Seychelles,SYC,2007,Seychelles Rupee,GCUR,Govt Collective Consumption Overall,2147956043
Seychelles,SYC,2007,Seychelles Rupee,ICUR,Domestic Investment,1984000000
Seychelles,SYC,2007,Seychelles Rupee,EXPC,Exports of goods and serices,5806141692
Seychelles,SYC,2007,Seychelles Rupee,IMPC,Imports of goods and serices,6967010504
Seychelles,SYC,2007,Seychelles Rupee,CACUR,Actual Household Consumption,4280233758
Seychelles,SYC,2007,Seychelles Rupee,GCCUR,Govt Collective Consumption Public Goods,1402272961
Seychelles,SYC,2008,Seychelles Rupee,POP,Population,87000
Seychelles,SYC,2008,Seychelles Rupee,CHCUR,Final Consumption,8327872324
Seychelles,SYC,2008,Seychelles Rupee,GCUR,Govt Collective Consumption Overall,1170729747
Seychelles,SYC,2008,Seychelles Rupee,ICUR,Domestic Investment,2797840100
Seychelles,SYC,2008,Seychelles Rupee,EXPC,Exports of goods and serices,9628016998
Seychelles,SYC,2008,Seychelles Rupee,IMPC,Imports of goods and serices,13214559169
Seychelles,SYC,2008,Seychelles Rupee,CACUR,Actual Household Consumption,8734302134
Seychelles,SYC,2008,Seychelles Rupee,GCCUR,Govt Collective Consumption Public Goods,764299937
Seychelles,SYC,2009,Seychelles Rupee,POP,Population,87000
Seychelles,SYC,2009,Seychelles Rupee,CHCUR,Final Consumption,7210093671
Seychelles,SYC,2009,Seychelles Rupee,GCUR,Govt Collective Consumption Overall,1473287701
Seychelles,SYC,2009,Seychelles Rupee,ICUR,Domestic Investment,3630188470
Seychelles,SYC,2009,Seychelles Rupee,EXPC,Exports of goods and serices,12443128571
Seychelles,SYC,2009,Seychelles Rupee,IMPC,Imports of goods and serices,14030898413
Seychelles,SYC,2009,Seychelles Rupee,CACUR,Actual Household Consumption,7721559312
Seychelles,SYC,2009,Seychelles Rupee,GCCUR,Govt Collective Consumption Public Goods,961822060.1
Syria,SYR,2007,Syrian Pound,POP,Population,20488000
Syria,SYR,2007,Syrian Pound,CHCUR,Final Consumption,1.19E+12
Syria,SYR,2007,Syrian Pound,GCUR,Govt Collective Consumption Overall,2.48E+11
Syria,SYR,2007,Syrian Pound,ICUR,Domestic Investment,5.61E+11
Syria,SYR,2007,Syrian Pound,EXPC,Exports of goods and serices,7.80E+11
Syria,SYR,2007,Syrian Pound,IMPC,Imports of goods and serices,7.64E+11
Syria,SYR,2007,Syrian Pound,CACUR,Actual Household Consumption,1.30E+12
Syria,SYR,2007,Syrian Pound,GCCUR,Govt Collective Consumption Public Goods,1.44E+11
Syria,SYR,2008,Syrian Pound,POP,Population,21325000
Syria,SYR,2008,Syrian Pound,CHCUR,Final Consumption,1.39E+12
Syria,SYR,2008,Syrian Pound,GCUR,Govt Collective Consumption Overall,2.75E+11
Syria,SYR,2008,Syrian Pound,ICUR,Domestic Investment,6.24E+11
Syria,SYR,2008,Syrian Pound,EXPC,Exports of goods and serices,9.02E+11
Syria,SYR,2008,Syrian Pound,IMPC,Imports of goods and serices,8.99E+11
Syria,SYR,2008,Syrian Pound,CACUR,Actual Household Consumption,1.51E+12
Syria,SYR,2008,Syrian Pound,GCCUR,Govt Collective Consumption Public Goods,1.60E+11
Syria,SYR,2009,Syrian Pound,POP,Population,21763000
Syria,SYR,2009,Syrian Pound,CHCUR,Final Consumption,1.74E+12
Syria,SYR,2009,Syrian Pound,GCUR,Govt Collective Consumption Overall,2.86E+11
Syria,SYR,2009,Syrian Pound,ICUR,Domestic Investment,6.03E+11
Syria,SYR,2009,Syrian Pound,EXPC,Exports of goods and serices,7.98E+11
Syria,SYR,2009,Syrian Pound,IMPC,Imports of goods and serices,9.14E+11
Syria,SYR,2009,Syrian Pound,CACUR,Actual Household Consumption,1.86E+12
Syria,SYR,2009,Syrian Pound,GCCUR,Govt Collective Consumption Public Goods,1.66E+11
Turks and Caicos Islands,TCA,2007,US Dollar,POP,Population,34000
Turks and Caicos Islands,TCA,2007,US Dollar,CHCUR,Final Consumption,458337000
Turks and Caicos Islands,TCA,2007,US Dollar,GCUR,Govt Collective Consumption Overall,143039000
Turks and Caicos Islands,TCA,2007,US Dollar,ICUR,Domestic Investment,392601000
Turks and Caicos Islands,TCA,2007,US Dollar,EXPC,Exports of goods and serices,522558000
Turks and Caicos Islands,TCA,2007,US Dollar,IMPC,Imports of goods and serices,687939000
Turks and Caicos Islands,TCA,2008,US Dollar,POP,Population,38000
Turks and Caicos Islands,TCA,2008,US Dollar,CHCUR,Final Consumption,516262835
Turks and Caicos Islands,TCA,2008,US Dollar,GCUR,Govt Collective Consumption Overall,174636591
Turks and Caicos Islands,TCA,2008,US Dollar,ICUR,Domestic Investment,432007954
Turks and Caicos Islands,TCA,2008,US Dollar,EXPC,Exports of goods and serices,593597254
Turks and Caicos Islands,TCA,2008,US Dollar,IMPC,Imports of goods and serices,740506713
Turks and Caicos Islands,TCA,2009,US Dollar,POP,Population,41000
Turks and Caicos Islands,TCA,2009,US Dollar,CHCUR,Final Consumption,624416337
Turks and Caicos Islands,TCA,2009,US Dollar,GCUR,Govt Collective Consumption Overall,210580316
Turks and Caicos Islands,TCA,2009,US Dollar,ICUR,Domestic Investment,535719577
Turks and Caicos Islands,TCA,2009,US Dollar,EXPC,Exports of goods and serices,722794976
Turks and Caicos Islands,TCA,2009,US Dollar,IMPC,Imports of goods and serices,932079942
Chad,TCD,2007,CFA Franc BEAC,POP,Population,9885661
Chad,TCD,2007,CFA Franc BEAC,CHCUR,Final Consumption,9.47E+11
Chad,TCD,2007,CFA Franc BEAC,GCUR,Govt Collective Consumption Overall,7.87E+11
Chad,TCD,2007,CFA Franc BEAC,ICUR,Domestic Investment,5.40E+11
Chad,TCD,2007,CFA Franc BEAC,EXPC,Exports of goods and serices,1.84E+12
Chad,TCD,2007,CFA Franc BEAC,IMPC,Imports of goods and serices,7.52E+11
Chad,TCD,2007,CFA Franc BEAC,CACUR,Actual Household Consumption,1.06E+12
Chad,TCD,2007,CFA Franc BEAC,GCCUR,Govt Collective Consumption Public Goods,6.74E+11
Chad,TCD,2008,CFA Franc BEAC,POP,Population,10111000
Chad,TCD,2008,CFA Franc BEAC,CHCUR,Final Consumption,1.00E+12
Chad,TCD,2008,CFA Franc BEAC,GCUR,Govt Collective Consumption Overall,8.69E+11
Chad,TCD,2008,CFA Franc BEAC,ICUR,Domestic Investment,5.94E+11
Chad,TCD,2008,CFA Franc BEAC,EXPC,Exports of goods and serices,2.06E+12
Chad,TCD,2008,CFA Franc BEAC,IMPC,Imports of goods and serices,7.88E+11
Chad,TCD,2008,CFA Franc BEAC,CACUR,Actual Household Consumption,1.13E+12
Chad,TCD,2008,CFA Franc BEAC,GCCUR,Govt Collective Consumption Public Goods,7.45E+11
Chad,TCD,2009,CFA Franc BEAC,POP,Population,10329000
Chad,TCD,2009,CFA Franc BEAC,CHCUR,Final Consumption,1.14E+12
Chad,TCD,2009,CFA Franc BEAC,GCUR,Govt Collective Consumption Overall,9.49E+11
Chad,TCD,2009,CFA Franc BEAC,ICUR,Domestic Investment,6.53E+11
Chad,TCD,2009,CFA Franc BEAC,EXPC,Exports of goods and serices,1.42E+12
Chad,TCD,2009,CFA Franc BEAC,IMPC,Imports of goods and serices,9.34E+11
Chad,TCD,2009,CFA Franc BEAC,CACUR,Actual Household Consumption,1.28E+12
Chad,TCD,2009,CFA Franc BEAC,GCCUR,Govt Collective Consumption Public Goods,8.13E+11
Togo,TGO,2007,CFA Franc BCEAO,POP,Population,6042000
Togo,TGO,2007,CFA Franc BCEAO,CHCUR,Final Consumption,1.11E+12
Togo,TGO,2007,CFA Franc BCEAO,GCUR,Govt Collective Consumption Overall,1.49E+11
Togo,TGO,2007,CFA Franc BCEAO,ICUR,Domestic Investment,1.77E+11
Togo,TGO,2007,CFA Franc BCEAO,EXPC,Exports of goods and serices,4.52E+11
Togo,TGO,2007,CFA Franc BCEAO,IMPC,Imports of goods and serices,6.75E+11
Togo,TGO,2007,CFA Franc BCEAO,CACUR,Actual Household Consumption,1.14E+12
Togo,TGO,2007,CFA Franc BCEAO,GCCUR,Govt Collective Consumption Public Goods,1.15E+11
Togo,TGO,2008,CFA Franc BCEAO,POP,Population,6220000
Togo,TGO,2008,CFA Franc BCEAO,CHCUR,Final Consumption,1.22E+12
Togo,TGO,2008,CFA Franc BCEAO,GCUR,Govt Collective Consumption Overall,1.90E+11
Togo,TGO,2008,CFA Franc BCEAO,ICUR,Domestic Investment,2.51E+11
Togo,TGO,2008,CFA Franc BCEAO,EXPC,Exports of goods and serices,5.09E+11
Togo,TGO,2008,CFA Franc BCEAO,IMPC,Imports of goods and serices,7.46E+11
Togo,TGO,2008,CFA Franc BCEAO,CACUR,Actual Household Consumption,1.26E+12
Togo,TGO,2008,CFA Franc BCEAO,GCCUR,Govt Collective Consumption Public Goods,1.46E+11
Togo,TGO,2009,CFA Franc BCEAO,POP,Population,6405000
Togo,TGO,2009,CFA Franc BCEAO,CHCUR,Final Consumption,1.27E+12
Togo,TGO,2009,CFA Franc BCEAO,GCUR,Govt Collective Consumption Overall,2.04E+11
Togo,TGO,2009,CFA Franc BCEAO,ICUR,Domestic Investment,2.76E+11
Togo,TGO,2009,CFA Franc BCEAO,EXPC,Exports of goods and serices,5.06E+11
Togo,TGO,2009,CFA Franc BCEAO,IMPC,Imports of goods and serices,7.58E+11
Togo,TGO,2009,CFA Franc BCEAO,CACUR,Actual Household Consumption,1.32E+12
Togo,TGO,2009,CFA Franc BCEAO,GCCUR,Govt Collective Consumption Public Goods,1.57E+11
Thailand,THA,2007,Baht,POP,Population,65110000
Thailand,THA,2007,Baht,CHCUR,Final Consumption,4.56E+12
Thailand,THA,2007,Baht,GCUR,Govt Collective Consumption Overall,1.04E+12
Thailand,THA,2007,Baht,ICUR,Domestic Investment,2.25E+12
Thailand,THA,2007,Baht,EXPC,Exports of goods and serices,6.26E+12
Thailand,THA,2007,Baht,IMPC,Imports of goods and serices,5.54E+12
Thailand,THA,2007,Baht,CACUR,Actual Household Consumption,5.04E+12
Thailand,THA,2007,Baht,GCCUR,Govt Collective Consumption Public Goods,5.53E+11
Thailand,THA,2008,Baht,POP,Population,65531000
Thailand,THA,2008,Baht,CHCUR,Final Consumption,5.00E+12
Thailand,THA,2008,Baht,GCUR,Govt Collective Consumption Overall,1.13E+12
Thailand,THA,2008,Baht,ICUR,Domestic Investment,2.62E+12
Thailand,THA,2008,Baht,EXPC,Exports of goods and serices,6.94E+12
Thailand,THA,2008,Baht,IMPC,Imports of goods and serices,6.69E+12
Thailand,THA,2008,Baht,CACUR,Actual Household Consumption,5.53E+12
Thailand,THA,2008,Baht,GCCUR,Govt Collective Consumption Public Goods,6.00E+11
Thailand,THA,2009,Baht,POP,Population,65940000
Thailand,THA,2009,Baht,CHCUR,Final Consumption,4.97E+12
Thailand,THA,2009,Baht,GCUR,Govt Collective Consumption Overall,1.20E+12
Thailand,THA,2009,Baht,ICUR,Domestic Investment,1.98E+12
Thailand,THA,2009,Baht,EXPC,Exports of goods and serices,6.19E+12
Thailand,THA,2009,Baht,IMPC,Imports of goods and serices,5.24E+12
Thailand,THA,2009,Baht,CACUR,Actual Household Consumption,5.54E+12
Thailand,THA,2009,Baht,GCCUR,Govt Collective Consumption Public Goods,6.40E+11
Tajikistan,TJK,2007,Somoni,POP,Population,7076598
Tajikistan,TJK,2007,Somoni,CHCUR,Final Consumption,10783800000
Tajikistan,TJK,2007,Somoni,GCUR,Govt Collective Consumption Overall,1140100000
Tajikistan,TJK,2007,Somoni,ICUR,Domestic Investment,3154100000
Tajikistan,TJK,2007,Somoni,EXPC,Exports of goods and serices,6526200000
Tajikistan,TJK,2007,Somoni,IMPC,Imports of goods and serices,11044800000
Tajikistan,TJK,2007,Somoni,CACUR,Actual Household Consumption,11375218176
Tajikistan,TJK,2007,Somoni,GCCUR,Govt Collective Consumption Public Goods,548681824
Tajikistan,TJK,2008,Somoni,POP,Population,7212000
Tajikistan,TJK,2008,Somoni,CHCUR,Final Consumption,15862500000
Tajikistan,TJK,2008,Somoni,GCUR,Govt Collective Consumption Overall,1293900000
Tajikistan,TJK,2008,Somoni,ICUR,Domestic Investment,4693900000
Tajikistan,TJK,2008,Somoni,EXPC,Exports of goods and serices,5782400000
Tajikistan,TJK,2008,Somoni,IMPC,Imports of goods and serices,14004900000
Tajikistan,TJK,2008,Somoni,CACUR,Actual Household Consumption,16533700753
Tajikistan,TJK,2008,Somoni,GCCUR,Govt Collective Consumption Public Goods,622699247.5
Tajikistan,TJK,2009,Somoni,POP,Population,7349000
Tajikistan,TJK,2009,Somoni,CHCUR,Final Consumption,21765361689
Tajikistan,TJK,2009,Somoni,GCUR,Govt Collective Consumption Overall,2008649268
Tajikistan,TJK,2009,Somoni,ICUR,Domestic Investment,5160794236
Tajikistan,TJK,2009,Somoni,EXPC,Exports of goods and serices,3383554274
Tajikistan,TJK,2009,Somoni,IMPC,Imports of goods and serices,11695559467
Tajikistan,TJK,2009,Somoni,CACUR,Actual Household Consumption,22807333171
Tajikistan,TJK,2009,Somoni,GCCUR,Govt Collective Consumption Public Goods,966677786.3
Turkmenistan,TKM,2007,Manat,POP,Population,4774000
Turkmenistan,TKM,2007,Manat,CHCUR,Final Consumption,10391992070
Turkmenistan,TKM,2007,Manat,GCUR,Govt Collective Consumption Overall,2443857929
Turkmenistan,TKM,2007,Manat,ICUR,Domestic Investment,920200000
Turkmenistan,TKM,2007,Manat,EXPC,Exports of goods and serices,27211800000
Turkmenistan,TKM,2007,Manat,IMPC,Imports of goods and serices,13967850000
Turkmenistan,TKM,2007,Manat,CACUR,Actual Household Consumption,11234945262
Turkmenistan,TKM,2007,Manat,GCCUR,Govt Collective Consumption Public Goods,1600904737
Turkmenistan,TKM,2008,Manat,POP,Population,4829000
Turkmenistan,TKM,2008,Manat,CHCUR,Final Consumption,24237142691
Turkmenistan,TKM,2008,Manat,GCUR,Govt Collective Consumption Overall,3619657307
Turkmenistan,TKM,2008,Manat,ICUR,Domestic Investment,2818800000
Turkmenistan,TKM,2008,Manat,EXPC,Exports of goods and serices,35183250000
Turkmenistan,TKM,2008,Manat,IMPC,Imports of goods and serices,22175850000
Turkmenistan,TKM,2008,Manat,CACUR,Actual Household Consumption,25485661128
Turkmenistan,TKM,2008,Manat,GCCUR,Govt Collective Consumption Public Goods,2371138870
Turkmenistan,TKM,2009,Manat,POP,Population,4885000
Turkmenistan,TKM,2009,Manat,CHCUR,Final Consumption,26696925402
Turkmenistan,TKM,2009,Manat,GCUR,Govt Collective Consumption Overall,4518387369
Turkmenistan,TKM,2009,Manat,ICUR,Domestic Investment,2228797924
Turkmenistan,TKM,2009,Manat,EXPC,Exports of goods and serices,35686797368
Turkmenistan,TKM,2009,Manat,IMPC,Imports of goods and serices,19666063801
Turkmenistan,TKM,2009,Manat,CACUR,Actual Household Consumption,28255440327
Turkmenistan,TKM,2009,Manat,GCCUR,Govt Collective Consumption Public Goods,2959872444
Timor-Leste,TLS,2007,US Dollar,POP,Population,1086174
Timor-Leste,TLS,2007,US Dollar,CHCUR,Final Consumption,403437000
Timor-Leste,TLS,2007,US Dollar,GCUR,Govt Collective Consumption Overall,296911500
Timor-Leste,TLS,2007,US Dollar,ICUR,Domestic Investment,127377300
Timor-Leste,TLS,2007,US Dollar,EXPC,Exports of goods and serices,49863000
Timor-Leste,TLS,2007,US Dollar,IMPC,Imports of goods and serices,424288800
Timor-Leste,TLS,2007,US Dollar,CACUR,Actual Household Consumption,496921119.5
Timor-Leste,TLS,2007,US Dollar,GCCUR,Govt Collective Consumption Public Goods,203427380.5
Timor-Leste,TLS,2008,US Dollar,POP,Population,1109000
Timor-Leste,TLS,2008,US Dollar,CHCUR,Final Consumption,532329252
Timor-Leste,TLS,2008,US Dollar,GCUR,Govt Collective Consumption Overall,316438059
Timor-Leste,TLS,2008,US Dollar,ICUR,Domestic Investment,131849191
Timor-Leste,TLS,2008,US Dollar,EXPC,Exports of goods and serices,65640029
Timor-Leste,TLS,2008,US Dollar,IMPC,Imports of goods and serices,477313043
Timor-Leste,TLS,2008,US Dollar,CACUR,Actual Household Consumption,631961409.5
Timor-Leste,TLS,2008,US Dollar,GCCUR,Govt Collective Consumption Public Goods,216805901.5
Timor-Leste,TLS,2009,US Dollar,POP,Population,1132000
Timor-Leste,TLS,2009,US Dollar,CHCUR,Final Consumption,616108294
Timor-Leste,TLS,2009,US Dollar,GCUR,Govt Collective Consumption Overall,392082501
Timor-Leste,TLS,2009,US Dollar,ICUR,Domestic Investment,161331450
Timor-Leste,TLS,2009,US Dollar,EXPC,Exports of goods and serices,77639359
Timor-Leste,TLS,2009,US Dollar,IMPC,Imports of goods and serices,574710599
Timor-Leste,TLS,2009,US Dollar,CACUR,Actual Household Consumption,739557494.8
Timor-Leste,TLS,2009,US Dollar,GCCUR,Govt Collective Consumption Public Goods,268633300.2
Tonga,TON,2007,Pa'anga,POP,Population,104000
Tonga,TON,2007,Pa'anga,CHCUR,Final Consumption,615972654
Tonga,TON,2007,Pa'anga,GCUR,Govt Collective Consumption Overall,109865542
Tonga,TON,2007,Pa'anga,ICUR,Domestic Investment,120460792
Tonga,TON,2007,Pa'anga,EXPC,Exports of goods and serices,71080000
Tonga,TON,2007,Pa'anga,IMPC,Imports of goods and serices,318082000
Tonga,TON,2007,Pa'anga,CACUR,Actual Household Consumption,652073200.2
Tonga,TON,2007,Pa'anga,GCCUR,Govt Collective Consumption Public Goods,73764995.77
Tonga,TON,2008,Pa'anga,POP,Population,105000
Tonga,TON,2008,Pa'anga,CHCUR,Final Consumption,662423337
Tonga,TON,2008,Pa'anga,GCUR,Govt Collective Consumption Overall,122442175
Tonga,TON,2008,Pa'anga,ICUR,Domestic Investment,173350197
Tonga,TON,2008,Pa'anga,EXPC,Exports of goods and serices,76070000
Tonga,TON,2008,Pa'anga,IMPC,Imports of goods and serices,380412000
Tonga,TON,2008,Pa'anga,CACUR,Actual Household Consumption,702656419.4
Tonga,TON,2008,Pa'anga,GCCUR,Govt Collective Consumption Public Goods,82209092.64
Tonga,TON,2009,Pa'anga,POP,Population,105000
Tonga,TON,2009,Pa'anga,CHCUR,Final Consumption,646786801
Tonga,TON,2009,Pa'anga,GCUR,Govt Collective Consumption Overall,127571420
Tonga,TON,2009,Pa'anga,ICUR,Domestic Investment,169152101
Tonga,TON,2009,Pa'anga,EXPC,Exports of goods and serices,85374000
Tonga,TON,2009,Pa'anga,IMPC,Imports of goods and serices,379399000
Tonga,TON,2009,Pa'anga,CACUR,Actual Household Consumption,688705293.9
Tonga,TON,2009,Pa'anga,GCCUR,Govt Collective Consumption Public Goods,85652927.07
Trinidad &Tobago,TTO,2007,Trinidad and Tobago Dollar,POP,Population,1233000
Trinidad &Tobago,TTO,2007,Trinidad and Tobago Dollar,CHCUR,Final Consumption,60800000000
Trinidad &Tobago,TTO,2007,Trinidad and Tobago Dollar,GCUR,Govt Collective Consumption Overall,14328000000
Trinidad &Tobago,TTO,2007,Trinidad and Tobago Dollar,ICUR,Domestic Investment,17666000000
Trinidad &Tobago,TTO,2007,Trinidad and Tobago Dollar,EXPC,Exports of goods and serices,90185000000
Trinidad &Tobago,TTO,2007,Trinidad and Tobago Dollar,IMPC,Imports of goods and serices,50698000000
Trinidad &Tobago,TTO,2007,Trinidad and Tobago Dollar,CACUR,Actual Household Consumption,66411349935
Trinidad &Tobago,TTO,2007,Trinidad and Tobago Dollar,GCCUR,Govt Collective Consumption Public Goods,8716650065
Trinidad &Tobago,TTO,2008,Trinidad and Tobago Dollar,POP,Population,1231000
Trinidad &Tobago,TTO,2008,Trinidad and Tobago Dollar,CHCUR,Final Consumption,79547000000
Trinidad &Tobago,TTO,2008,Trinidad and Tobago Dollar,GCUR,Govt Collective Consumption Overall,16665000000
Trinidad &Tobago,TTO,2008,Trinidad and Tobago Dollar,ICUR,Domestic Investment,19418000000
Trinidad &Tobago,TTO,2008,Trinidad and Tobago Dollar,EXPC,Exports of goods and serices,1.12E+11
Trinidad &Tobago,TTO,2008,Trinidad and Tobago Dollar,IMPC,Imports of goods and serices,64773000000
Trinidad &Tobago,TTO,2008,Trinidad and Tobago Dollar,CACUR,Actual Household Consumption,86073601526
Trinidad &Tobago,TTO,2008,Trinidad and Tobago Dollar,GCCUR,Govt Collective Consumption Public Goods,10138398474
