Cntry,CntryCo,AttName,AttCode,Year,AttValue
Tanzania,TZA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,43.9
Tanzania,TZA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,44.4
Tanzania,TZA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,44.4
Tanzania,TZA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,52.8
Tanzania,TZA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,46.6
Tanzania,TZA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,41.3
Tanzania,TZA,Cost to register property (% of property value),IC.RP.COST,2007,4.4
Tanzania,TZA,Cost to register property (% of property value),IC.RP.COST,2008,4.4
Tanzania,TZA,Cost to register property (% of property value),IC.RP.COST,2009,4.4
Thailand,THA,Time required to start a business (days),IC.REG.DURS,2007,34
Thailand,THA,Time required to start a business (days),IC.REG.DURS,2008,34
Thailand,THA,Time required to start a business (days),IC.REG.DURS,2009,33
Thailand,THA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,40.5
Thailand,THA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,40.7
Thailand,THA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,40
Thailand,THA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,16.2
Thailand,THA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,14.7
Thailand,THA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,17.1
Thailand,THA,Cost to register property (% of property value),IC.RP.COST,2007,8.1
Thailand,THA,Cost to register property (% of property value),IC.RP.COST,2008,2.7
Thailand,THA,Cost to register property (% of property value),IC.RP.COST,2009,3.1
Timor-Leste,TLS,Time required to start a business (days),IC.REG.DURS,2007,158
Timor-Leste,TLS,Time required to start a business (days),IC.REG.DURS,2008,157
Timor-Leste,TLS,Time required to start a business (days),IC.REG.DURS,2009,157
Timor-Leste,TLS,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,48.9
Timor-Leste,TLS,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,33.1
Timor-Leste,TLS,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,11.2
Timor-Leste,TLS,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,13.1
Timor-Leste,TLS,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,6.9
Timor-Leste,TLS,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,5.8
Timor-Leste,TLS,Cost to register property (% of property value),IC.RP.COST,2007,-1
Timor-Leste,TLS,Cost to register property (% of property value),IC.RP.COST,2008,-1
Timor-Leste,TLS,Cost to register property (% of property value),IC.RP.COST,2009,-1
Togo,TGO,Time required to start a business (days),IC.REG.DURS,2007,60
Togo,TGO,Time required to start a business (days),IC.REG.DURS,2008,60
Togo,TGO,Time required to start a business (days),IC.REG.DURS,2009,84
Togo,TGO,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,52.6
Togo,TGO,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,52.6
Togo,TGO,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,52.5
Togo,TGO,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,245.7
Togo,TGO,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,251.3
Togo,TGO,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,205
Togo,TGO,Cost to register property (% of property value),IC.RP.COST,2007,13.9
Togo,TGO,Cost to register property (% of property value),IC.RP.COST,2008,13.4
Togo,TGO,Cost to register property (% of property value),IC.RP.COST,2009,13.1
Tonga,TON,Time required to start a business (days),IC.REG.DURS,2007,32
Tonga,TON,Time required to start a business (days),IC.REG.DURS,2008,25
Tonga,TON,Time required to start a business (days),IC.REG.DURS,2009,25
Tonga,TON,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,27.5
Tonga,TON,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,27.5
Tonga,TON,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,25.8
Tonga,TON,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,10.8
Tonga,TON,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,9.6
Tonga,TON,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,8.2
Tonga,TON,Cost to register property (% of property value),IC.RP.COST,2007,10.2
Tonga,TON,Cost to register property (% of property value),IC.RP.COST,2008,10.2
Tonga,TON,Cost to register property (% of property value),IC.RP.COST,2009,10.2
Trinidad and Tobago,TTO,Time required to start a business (days),IC.REG.DURS,2007,41
Trinidad and Tobago,TTO,Time required to start a business (days),IC.REG.DURS,2008,41
Trinidad and Tobago,TTO,Time required to start a business (days),IC.REG.DURS,2009,41
Trinidad and Tobago,TTO,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,35
Trinidad and Tobago,TTO,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,36.3
Trinidad and Tobago,TTO,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,36.3
Trinidad and Tobago,TTO,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,0.9
Trinidad and Tobago,TTO,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,0.9
Trinidad and Tobago,TTO,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,0.7
Trinidad and Tobago,TTO,Cost to register property (% of property value),IC.RP.COST,2007,7
Trinidad and Tobago,TTO,Cost to register property (% of property value),IC.RP.COST,2008,7
Trinidad and Tobago,TTO,Cost to register property (% of property value),IC.RP.COST,2009,7
Tunisia,TUN,Time required to start a business (days),IC.REG.DURS,2007,11
Tunisia,TUN,Time required to start a business (days),IC.REG.DURS,2008,11
Tunisia,TUN,Time required to start a business (days),IC.REG.DURS,2009,11
Tunisia,TUN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,61.2
Tunisia,TUN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,59.1
Tunisia,TUN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,62.8
Tunisia,TUN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,8.3
Tunisia,TUN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,7.9
Tunisia,TUN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,5.7
Tunisia,TUN,Cost to register property (% of property value),IC.RP.COST,2007,6.2
Tunisia,TUN,Cost to register property (% of property value),IC.RP.COST,2008,6.2
Tunisia,TUN,Cost to register property (% of property value),IC.RP.COST,2009,6.2
Turkey,TUR,Time required to start a business (days),IC.REG.DURS,2007,7
Turkey,TUR,Time required to start a business (days),IC.REG.DURS,2008,7
Turkey,TUR,Time required to start a business (days),IC.REG.DURS,2009,7
Turkey,TUR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,44.5
Turkey,TUR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,44.5
Turkey,TUR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,43.5
Turkey,TUR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,20.7
Turkey,TUR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,14.9
Turkey,TUR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,14.2
Turkey,TUR,Cost to register property (% of property value),IC.RP.COST,2007,3.1
Turkey,TUR,Cost to register property (% of property value),IC.RP.COST,2008,3
Turkey,TUR,Cost to register property (% of property value),IC.RP.COST,2009,3
Turkmenistan,TKM,Time required to start a business (days),IC.REG.DURS,2007,..
Turkmenistan,TKM,Time required to start a business (days),IC.REG.DURS,2008,..
Turkmenistan,TKM,Time required to start a business (days),IC.REG.DURS,2009,..
Turkmenistan,TKM,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
Turkmenistan,TKM,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
Turkmenistan,TKM,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
Turkmenistan,TKM,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
Turkmenistan,TKM,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
Turkmenistan,TKM,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
Turkmenistan,TKM,Cost to register property (% of property value),IC.RP.COST,2007,..
Turkmenistan,TKM,Cost to register property (% of property value),IC.RP.COST,2008,..
Turkmenistan,TKM,Cost to register property (% of property value),IC.RP.COST,2009,..
Uganda,UGA,Time required to start a business (days),IC.REG.DURS,2007,30
Uganda,UGA,Time required to start a business (days),IC.REG.DURS,2008,27
Uganda,UGA,Time required to start a business (days),IC.REG.DURS,2009,27
Uganda,UGA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,36.6
Uganda,UGA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,35.4
Uganda,UGA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,36.6
Uganda,UGA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,92
Uganda,UGA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,100.7
Uganda,UGA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,84.4
Uganda,UGA,Cost to register property (% of property value),IC.RP.COST,2007,2.7
Uganda,UGA,Cost to register property (% of property value),IC.RP.COST,2008,2.7
Uganda,UGA,Cost to register property (% of property value),IC.RP.COST,2009,2.7
Ukraine,UKR,Time required to start a business (days),IC.REG.DURS,2007,27
Ukraine,UKR,Time required to start a business (days),IC.REG.DURS,2008,27
Ukraine,UKR,Time required to start a business (days),IC.REG.DURS,2009,27
Ukraine,UKR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,56.6
Ukraine,UKR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,57.2
Ukraine,UKR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,57.2
Ukraine,UKR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,7.8
Ukraine,UKR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,5.5
Ukraine,UKR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,5.8
Ukraine,UKR,Cost to register property (% of property value),IC.RP.COST,2007,3.3
Ukraine,UKR,Cost to register property (% of property value),IC.RP.COST,2008,2.9
Ukraine,UKR,Cost to register property (% of property value),IC.RP.COST,2009,2.6
United Arab Emirates,ARE,Time required to start a business (days),IC.REG.DURS,2007,18
United Arab Emirates,ARE,Time required to start a business (days),IC.REG.DURS,2008,18
United Arab Emirates,ARE,Time required to start a business (days),IC.REG.DURS,2009,15
United Arab Emirates,ARE,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,14.4
United Arab Emirates,ARE,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,14.4
United Arab Emirates,ARE,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,14.1
United Arab Emirates,ARE,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,13.9
United Arab Emirates,ARE,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,11.6
United Arab Emirates,ARE,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,11.1
United Arab Emirates,ARE,Cost to register property (% of property value),IC.RP.COST,2007,2.1
United Arab Emirates,ARE,Cost to register property (% of property value),IC.RP.COST,2008,2.2
United Arab Emirates,ARE,Cost to register property (% of property value),IC.RP.COST,2009,2
United Kingdom,GBR,Time required to start a business (days),IC.REG.DURS,2007,10.5
United Kingdom,GBR,Time required to start a business (days),IC.REG.DURS,2008,10.5
United Kingdom,GBR,Time required to start a business (days),IC.REG.DURS,2009,10.5
United Kingdom,GBR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,34.6
United Kingdom,GBR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,34.2
United Kingdom,GBR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,34.9
United Kingdom,GBR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,0.8
United Kingdom,GBR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,0.8
United Kingdom,GBR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,0.7
United Kingdom,GBR,Cost to register property (% of property value),IC.RP.COST,2007,4.8
United Kingdom,GBR,Cost to register property (% of property value),IC.RP.COST,2008,4.7
United Kingdom,GBR,Cost to register property (% of property value),IC.RP.COST,2009,4.7
United States,USA,Time required to start a business (days),IC.REG.DURS,2007,6
United States,USA,Time required to start a business (days),IC.REG.DURS,2008,5
United States,USA,Time required to start a business (days),IC.REG.DURS,2009,5
United States,USA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,45.7
United States,USA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,46.4
United States,USA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,46
United States,USA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,0.7
United States,USA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,0.7
United States,USA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,0.7
United States,USA,Cost to register property (% of property value),IC.RP.COST,2007,0.5
United States,USA,Cost to register property (% of property value),IC.RP.COST,2008,0.5
United States,USA,Cost to register property (% of property value),IC.RP.COST,2009,0.5
United States - Los Angeles,USA_Losa,Time required to start a business (days),IC.REG.DURS,2007,..
United States - Los Angeles,USA_Losa,Time required to start a business (days),IC.REG.DURS,2008,..
United States - Los Angeles,USA_Losa,Time required to start a business (days),IC.REG.DURS,2009,..
United States - Los Angeles,USA_Losa,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
United States - Los Angeles,USA_Losa,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
United States - Los Angeles,USA_Losa,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
United States - Los Angeles,USA_Losa,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
United States - Los Angeles,USA_Losa,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
United States - Los Angeles,USA_Losa,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
United States - Los Angeles,USA_Losa,Cost to register property (% of property value),IC.RP.COST,2007,..
United States - Los Angeles,USA_Losa,Cost to register property (% of property value),IC.RP.COST,2008,..
United States - Los Angeles,USA_Losa,Cost to register property (% of property value),IC.RP.COST,2009,..
United States - New York City,USA_NYC,Time required to start a business (days),IC.REG.DURS,2007,6
United States - New York City,USA_NYC,Time required to start a business (days),IC.REG.DURS,2008,5
United States - New York City,USA_NYC,Time required to start a business (days),IC.REG.DURS,2009,5
United States - New York City,USA_NYC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,45.7
United States - New York City,USA_NYC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,46.4
United States - New York City,USA_NYC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,46
United States - New York City,USA_NYC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,0.7
United States - New York City,USA_NYC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,0.7
United States - New York City,USA_NYC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,0.7
United States - New York City,USA_NYC,Cost to register property (% of property value),IC.RP.COST,2007,0.5
United States - New York City,USA_NYC,Cost to register property (% of property value),IC.RP.COST,2008,0.5
United States - New York City,USA_NYC,Cost to register property (% of property value),IC.RP.COST,2009,0.5
Upper middle income,UMC,Time required to start a business (days),IC.REG.DURS,2007,..
Upper middle income,UMC,Time required to start a business (days),IC.REG.DURS,2008,..
Upper middle income,UMC,Time required to start a business (days),IC.REG.DURS,2009,..
Upper middle income,UMC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
Upper middle income,UMC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
Upper middle income,UMC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
Upper middle income,UMC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
Upper middle income,UMC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
Upper middle income,UMC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
Upper middle income,UMC,Cost to register property (% of property value),IC.RP.COST,2007,..
Upper middle income,UMC,Cost to register property (% of property value),IC.RP.COST,2008,..
Upper middle income,UMC,Cost to register property (% of property value),IC.RP.COST,2009,..
Uruguay,URY,Time required to start a business (days),IC.REG.DURS,2007,43
Uruguay,URY,Time required to start a business (days),IC.REG.DURS,2008,43
Uruguay,URY,Time required to start a business (days),IC.REG.DURS,2009,64
Uruguay,URY,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,71.3
Uruguay,URY,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,43
Uruguay,URY,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,41.9
Uruguay,URY,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,46
Uruguay,URY,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,43.5
Uruguay,URY,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,40
Uruguay,URY,Cost to register property (% of property value),IC.RP.COST,2007,7.1
Uruguay,URY,Cost to register property (% of property value),IC.RP.COST,2008,7
Uruguay,URY,Cost to register property (% of property value),IC.RP.COST,2009,7
Uzbekistan,UZB,Time required to start a business (days),IC.REG.DURS,2007,14
Uzbekistan,UZB,Time required to start a business (days),IC.REG.DURS,2008,14
Uzbekistan,UZB,Time required to start a business (days),IC.REG.DURS,2009,14
Uzbekistan,UZB,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,90.3
Uzbekistan,UZB,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,89.8
Uzbekistan,UZB,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,95
Uzbekistan,UZB,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,11.9
Uzbekistan,UZB,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,8.1
